2025-06-09 19:00:02,NODE_1,-63,26.50,64.00,317,643.00,0.00,7.30,1
2025-06-09 19:00:13,NODE_1,-64,26.10,64.00,317,641.00,0.00,7.29,1
2025-06-09 19:00:23,NODE_1,-65,26.00,64.00,317,640.00,0.00,7.30,1
2025-06-09 19:00:33,NODE_1,-65,26.80,64.00,321,640.00,0.00,7.29,1
2025-06-09 19:00:43,NODE_1,-65,26.70,64.00,317,641.00,0.00,7.29,1
2025-06-09 19:00:53,NODE_1,-65,26.50,64.00,318,640.00,0.00,7.30,1
2025-06-09 19:01:03,NODE_1,-65,26.70,64.00,311,635.00,0.00,7.30,1
2025-06-09 19:01:13,NODE_1,-65,26.70,64.00,321,636.00,0.00,7.29,1
2025-06-09 19:01:23,NODE_1,-67,26.30,64.00,320,638.00,0.00,7.30,1
2025-06-09 19:01:33,NODE_1,-65,26.50,64.00,323,641.00,0.00,7.30,1
2025-06-09 19:01:43,NODE_1,-65,26.70,63.00,321,642.00,0.00,7.30,1
2025-06-09 19:01:53,NODE_1,-65,26.80,64.00,323,631.00,0.00,7.30,1
2025-06-09 19:02:03,NODE_1,-65,26.50,64.00,325,635.00,0.00,7.31,1
2025-06-09 19:02:13,NODE_1,-65,26.90,64.00,323,634.00,0.00,7.30,1
2025-06-09 19:02:23,NODE_1,-66,26.40,64.00,321,634.00,0.00,7.30,1
2025-06-09 19:02:33,NODE_1,-65,26.50,64.00,318,633.00,0.00,7.30,1
2025-06-09 19:02:44,NODE_1,-65,26.00,64.00,321,628.00,0.00,7.30,1
2025-06-09 19:02:54,NODE_1,-65,26.70,64.00,322,628.00,0.00,7.31,1
2025-06-09 19:03:04,NODE_1,-65,26.10,64.00,324,626.00,0.00,7.29,1
2025-06-09 19:03:14,NODE_1,-66,26.60,64.00,318,627.00,0.00,7.31,1
2025-06-09 19:03:24,NODE_1,-65,26.30,64.00,318,625.00,0.00,7.28,1
2025-06-09 19:03:34,NODE_1,-66,26.70,64.00,319,627.00,0.00,7.30,1
2025-06-09 19:03:44,NODE_1,-65,26.80,64.00,323,627.00,0.00,7.31,1
2025-06-09 19:03:54,NODE_1,-65,26.80,64.00,319,625.00,0.00,7.30,1
2025-06-09 19:04:04,NODE_1,-66,26.10,64.00,320,623.00,0.00,7.29,1
2025-06-09 19:04:14,NODE_1,-65,26.30,64.00,320,624.00,0.00,7.31,1
2025-06-09 19:04:24,NODE_1,-66,26.10,64.00,320,624.00,0.00,7.30,1
2025-06-09 19:04:34,NODE_1,-64,26.40,64.00,336,623.00,0.00,7.31,1
2025-06-09 19:04:44,NODE_1,-65,26.10,64.00,321,623.00,0.00,7.31,1
2025-06-09 19:04:54,NODE_1,-65,26.60,63.00,321,624.00,0.00,7.31,1
2025-06-09 19:05:04,NODE_1,-65,26.60,64.00,319,619.00,0.00,7.31,1
2025-06-09 19:05:15,NODE_1,-66,26.20,64.00,319,624.00,0.00,7.29,1
2025-06-09 19:05:25,NODE_1,-65,26.90,64.00,320,619.00,0.00,7.30,1
2025-06-09 19:05:35,NODE_1,-65,26.00,64.00,321,613.00,0.00,7.31,1
2025-06-09 19:05:45,NODE_1,-65,26.20,64.00,322,615.00,0.00,7.28,1
2025-06-09 19:05:55,NODE_1,-65,26.50,64.00,321,613.00,0.00,7.29,1
2025-06-09 19:06:05,NODE_1,-65,26.40,64.00,319,609.00,0.00,7.31,1
2025-06-09 19:06:15,NODE_1,-66,26.50,64.00,314,607.00,0.00,7.28,1
2025-06-09 19:06:25,NODE_1,-66,26.10,64.00,283,610.00,0.00,7.29,1
2025-06-09 19:06:35,NODE_1,-66,26.80,64.00,322,607.00,0.00,7.29,1
2025-06-09 19:06:45,NODE_1,-65,26.70,64.00,325,615.00,0.00,7.29,1
2025-06-09 19:06:55,NODE_1,-65,26.80,64.00,324,607.00,0.00,7.29,1
2025-06-09 19:07:05,NODE_1,-65,26.10,64.00,316,610.00,0.00,7.31,1
2025-06-09 19:07:15,NODE_1,-65,26.20,64.00,319,607.00,0.00,7.31,1
2025-06-09 19:07:25,NODE_1,-66,26.30,64.00,321,603.00,0.00,7.30,1
2025-06-09 19:07:35,NODE_1,-66,26.80,63.00,324,603.00,0.00,7.29,1
2025-06-09 19:07:46,NODE_1,-65,26.70,64.00,320,600.00,0.00,7.29,1
2025-06-09 19:07:56,NODE_1,-65,26.40,63.00,321,602.00,0.00,7.31,1
2025-06-09 19:08:06,NODE_1,-64,26.90,63.00,321,602.00,0.00,7.30,1
2025-06-09 19:08:16,NODE_1,-65,26.20,63.00,320,596.00,0.00,7.30,1
2025-06-09 19:08:26,NODE_1,-65,26.50,63.00,321,598.00,0.00,7.29,1
2025-06-09 19:08:36,NODE_1,-65,26.30,63.00,322,601.00,0.00,7.29,1
2025-06-09 19:08:46,NODE_1,-65,26.40,63.00,316,595.00,0.00,7.29,1
2025-06-09 19:08:56,NODE_1,-65,26.80,63.00,334,603.00,0.00,7.28,1
2025-06-09 19:09:06,NODE_1,-66,26.30,63.00,323,603.00,0.00,7.29,1
2025-06-09 19:09:16,NODE_1,-65,26.80,63.00,323,602.00,0.00,7.28,1
2025-06-09 19:09:26,NODE_1,-65,26.60,64.00,321,599.00,0.00,7.31,1
2025-06-09 19:09:36,NODE_1,-65,26.40,63.00,322,598.00,0.00,7.30,1
2025-06-09 19:09:46,NODE_1,-64,26.60,63.00,317,595.00,0.00,7.29,1
2025-06-09 19:09:56,NODE_1,-65,26.30,63.00,331,595.00,0.00,7.31,1
2025-06-09 19:10:07,NODE_1,-65,26.30,63.00,336,604.00,0.00,7.28,1
2025-06-09 19:10:17,NODE_1,-65,26.30,63.00,326,602.00,0.00,7.30,1
2025-06-09 19:10:27,NODE_1,-65,26.60,63.00,325,605.00,0.00,7.30,1
2025-06-09 19:10:37,NODE_1,-65,26.30,63.00,320,598.00,0.00,7.30,1
2025-06-09 19:10:47,NODE_1,-66,26.30,63.00,326,594.00,0.00,7.31,1
2025-06-09 19:10:57,NODE_1,-65,26.90,63.00,323,590.00,0.00,7.30,1
2025-06-09 19:11:07,NODE_1,-65,26.10,63.00,322,592.00,0.00,7.29,1
2025-06-09 19:11:17,NODE_1,-65,26.40,63.00,325,587.00,0.00,7.31,1
2025-06-09 19:11:27,NODE_1,-65,26.50,63.00,321,582.00,0.00,7.30,1
2025-06-09 19:11:37,NODE_1,-65,26.50,63.00,322,586.00,0.00,7.30,1
2025-06-09 19:11:47,NODE_1,-65,26.50,63.00,326,584.00,0.00,7.31,1
2025-06-09 19:11:57,NODE_1,-65,26.40,63.00,321,585.00,0.00,7.30,1
2025-06-09 19:12:07,NODE_1,-66,26.90,63.00,321,590.00,0.00,7.31,1
2025-06-09 19:12:17,NODE_1,-66,26.60,63.00,320,588.00,0.00,7.31,1
2025-06-09 19:12:27,NODE_1,-65,26.80,63.00,327,592.00,0.00,7.30,1
2025-06-09 19:12:37,NODE_1,-66,26.60,63.00,321,592.00,0.00,7.31,1
2025-06-09 19:12:48,NODE_1,-60,26.70,63.00,325,599.00,0.00,7.30,1
2025-06-09 19:12:58,NODE_1,-65,26.80,63.00,321,594.00,0.00,7.31,1
2025-06-09 19:13:08,NODE_1,-65,26.70,63.00,323,592.00,0.00,7.31,1
2025-06-09 19:13:18,NODE_1,-66,26.10,64.00,325,591.00,0.00,7.31,1
2025-06-09 19:13:28,NODE_1,-65,26.70,63.00,320,592.00,0.00,7.30,1
2025-06-09 19:13:38,NODE_1,-65,26.60,63.00,321,592.00,0.00,7.31,1
2025-06-09 19:13:48,NODE_1,-66,26.60,63.00,321,592.00,0.00,7.29,1
2025-06-09 19:13:58,NODE_1,-65,26.20,63.00,331,592.00,0.00,7.29,1
2025-06-09 19:14:08,NODE_1,-66,26.40,63.00,327,593.00,0.00,7.29,1
2025-06-09 19:14:18,NODE_1,-66,26.70,63.00,323,592.00,0.00,7.28,1
2025-06-09 19:14:28,NODE_1,-66,26.40,63.00,324,591.00,0.00,7.29,1
2025-06-09 19:14:38,NODE_1,-66,26.80,64.00,325,590.00,0.00,7.29,1
2025-06-09 19:14:48,NODE_1,-65,26.00,64.00,325,591.00,0.00,7.30,1
2025-06-09 19:14:58,NODE_1,-65,26.80,64.00,321,587.00,0.00,7.31,1
2025-06-09 19:15:08,NODE_1,-65,26.80,64.00,325,586.00,0.00,7.29,1
2025-06-09 19:15:19,NODE_1,-66,26.30,63.00,322,585.00,0.00,7.30,1
2025-06-09 19:15:29,NODE_1,-65,26.70,63.00,319,581.00,0.00,7.30,1
2025-06-09 19:15:39,NODE_1,-66,26.30,63.00,323,581.00,0.00,7.31,1
2025-06-09 19:15:49,NODE_1,-66,26.00,63.00,320,586.00,0.00,7.31,1
2025-06-09 19:15:59,NODE_1,-66,26.90,64.00,318,576.00,0.00,7.29,1
