2025-06-09 21:00:03,NODE_1,-71,25.60,62.00,789,537.00,0.00,7.28,1
2025-06-09 21:00:14,NODE_1,-70,25.70,62.00,795,546.00,0.00,7.28,1
2025-06-09 21:00:24,NODE_1,-70,25.20,62.00,810,539.00,0.00,7.29,1
2025-06-09 21:00:34,NODE_1,-65,25.50,61.00,805,530.00,0.00,7.29,1
2025-06-09 21:00:44,NODE_1,-70,25.70,61.00,807,530.00,0.00,7.27,1
2025-06-09 21:00:54,NODE_1,-70,25.20,61.00,797,528.00,0.00,7.29,1
2025-06-09 21:01:04,NODE_1,-71,25.90,61.00,797,528.00,0.00,7.30,1
2025-06-09 21:01:14,NODE_1,-69,25.40,61.00,799,524.00,0.00,7.28,1
2025-06-09 21:01:24,NODE_1,-70,25.50,61.00,801,528.00,0.00,7.28,1
2025-06-09 21:01:34,NODE_1,-70,25.40,61.00,794,526.00,0.00,7.28,1
2025-06-09 21:01:44,NODE_1,-71,25.90,61.00,788,526.00,0.00,7.28,1
2025-06-09 21:01:54,NODE_1,-71,25.30,61.00,784,528.00,0.00,7.28,1
2025-06-09 21:02:04,NODE_1,-70,25.50,61.00,779,530.00,0.00,7.28,1
2025-06-09 21:02:14,NODE_1,-69,25.40,61.00,785,528.00,0.00,7.27,1
2025-06-09 21:02:25,NODE_1,-70,25.10,61.00,784,527.00,0.00,7.28,1
2025-06-09 21:02:35,NODE_1,-68,25.40,61.00,787,529.00,0.00,7.28,1
2025-06-09 21:02:45,NODE_1,-70,25.40,61.00,788,532.00,0.00,7.30,1
2025-06-09 21:02:55,NODE_1,-71,25.50,61.00,785,544.00,0.00,7.30,1
2025-06-09 21:03:05,NODE_1,-69,25.20,62.00,803,554.00,0.00,7.29,1
2025-06-09 21:03:15,NODE_1,-71,25.70,62.00,779,550.00,0.00,7.29,1
2025-06-09 21:03:25,NODE_1,-71,25.30,62.00,784,551.00,0.00,7.28,1
2025-06-09 21:03:35,NODE_1,-72,25.40,62.00,769,563.00,0.00,7.29,1
2025-06-09 21:03:45,NODE_1,-68,25.40,62.00,788,583.00,0.00,7.29,1
2025-06-09 21:03:55,NODE_1,-68,25.20,62.00,787,595.00,0.00,7.28,1
