2025-06-09 03:00:06,NODE_1,-40,27.60,48.00,1022,325.00,0.00,7.33
2025-06-09 03:00:16,NODE_1,-40,27.10,48.00,1008,302.00,0.00,7.36
2025-06-09 03:00:27,NODE_1,-40,27.20,48.00,1023,319.00,0.00,7.33
2025-06-09 03:00:37,NODE_1,-40,27.00,48.00,1035,325.00,0.00,7.31
2025-06-09 03:00:47,NODE_1,-40,27.70,48.00,1023,325.00,0.00,7.35
2025-06-09 03:00:57,NODE_1,-40,27.50,48.00,1023,327.00,0.00,7.33
2025-06-09 03:01:07,NODE_1,-40,27.30,48.00,1034,320.00,0.00,7.34
2025-06-09 03:01:17,NODE_1,-40,27.00,48.00,1019,327.00,0.00,7.33
2025-06-09 03:01:27,NODE_1,-40,27.10,48.00,1033,325.00,0.00,7.36
2025-06-09 03:01:37,NODE_1,-40,27.80,48.00,1023,304.00,0.00,7.32
2025-06-09 03:01:47,NODE_1,-40,27.40,48.00,1034,321.00,0.00,7.34
2025-06-09 03:01:57,NODE_1,-40,27.40,48.00,1034,323.00,0.00,7.34
2025-06-09 03:02:07,NODE_1,-40,27.40,48.00,1019,321.00,0.00,7.33
2025-06-09 03:02:17,NODE_1,-40,27.30,48.00,1020,321.00,0.00,7.36
2025-06-09 03:02:27,NODE_1,-40,27.40,48.00,1009,304.00,0.00,7.33
2025-06-09 03:02:37,NODE_1,-40,27.90,48.00,1022,339.00,0.00,7.36
2025-06-09 03:02:47,NODE_1,-40,27.40,48.00,1032,347.00,0.00,7.34
2025-06-09 03:02:57,NODE_1,-40,27.60,48.00,1021,336.00,0.00,7.32
2025-06-09 03:03:08,NODE_1,-40,27.40,48.00,1036,331.00,0.00,7.32
2025-06-09 03:03:18,NODE_1,-40,27.20,48.00,1035,325.00,0.00,7.34
2025-06-09 03:03:28,NODE_1,-40,27.30,48.00,1023,332.00,0.00,7.34
2025-06-09 03:03:38,NODE_1,-40,27.70,48.00,1036,311.00,0.00,7.34
2025-06-09 03:03:48,NODE_1,-40,27.90,48.00,1023,327.00,0.00,7.38
2025-06-09 03:03:58,NODE_1,-40,27.70,48.00,1037,321.00,0.00,7.34
2025-06-09 03:04:08,NODE_1,-40,26.60,49.00,1037,326.00,0.00,7.33
2025-06-09 03:04:18,NODE_1,-40,26.80,49.00,1039,337.00,0.00,7.34
2025-06-09 03:04:28,NODE_1,-40,26.40,49.00,1036,326.00,0.00,7.34
2025-06-09 03:04:38,NODE_1,-40,26.50,49.00,1037,333.00,0.00,7.33
2025-06-09 03:04:48,NODE_1,-40,26.00,49.00,1044,331.00,0.00,7.35
2025-06-09 03:04:58,NODE_1,-40,26.80,49.00,1023,329.00,0.00,7.41
2025-06-09 03:05:08,NODE_1,-40,26.60,49.00,1036,325.00,0.00,7.31
2025-06-09 03:05:18,NODE_1,-40,26.20,49.00,1023,333.00,0.00,7.34
2025-06-09 03:05:28,NODE_1,-40,26.50,49.00,1023,330.00,0.00,7.32
2025-06-09 03:05:38,NODE_1,-40,26.70,49.00,1037,333.00,0.00,7.34
2025-06-09 03:05:49,NODE_1,-40,26.80,49.00,1040,311.00,0.00,7.35
2025-06-09 03:05:59,NODE_1,-40,26.00,49.00,1040,334.00,0.00,7.35
2025-06-09 03:06:09,NODE_1,-40,26.70,49.00,1039,331.00,0.00,7.34
2025-06-09 03:06:19,NODE_1,-40,26.70,49.00,1034,334.00,0.00,7.33
2025-06-09 03:06:29,NODE_1,-40,26.50,49.00,1023,318.00,0.00,7.31
2025-06-09 03:06:39,NODE_1,-40,26.50,49.00,1037,329.00,0.00,7.34
2025-06-09 03:06:49,NODE_1,-40,26.00,49.00,1034,324.00,0.00,7.35
2025-06-09 03:06:59,NODE_1,-40,26.90,49.00,1036,336.00,0.00,7.33
2025-06-09 03:07:09,NODE_1,-40,26.60,49.00,1034,334.00,0.00,7.33
2025-06-09 03:07:19,NODE_1,-40,26.10,49.00,1037,309.00,0.00,7.33
2025-06-09 03:07:29,NODE_1,-40,26.90,49.00,1040,342.00,0.00,7.35
2025-06-09 03:07:39,NODE_1,-40,26.80,49.00,1038,336.00,0.00,7.34
2025-06-09 03:07:49,NODE_1,-40,26.70,49.00,1037,333.00,0.00,7.35
2025-06-09 03:07:59,NODE_1,-40,26.60,49.00,1038,336.00,0.00,7.33
2025-06-09 03:08:09,NODE_1,-40,26.40,49.00,1038,342.00,0.00,7.35
2025-06-09 03:08:19,NODE_1,-40,26.60,49.00,1039,334.00,0.00,7.32
2025-06-09 03:08:30,NODE_1,-40,26.90,49.00,1036,332.00,0.00,7.36
2025-06-09 03:08:40,NODE_1,-40,26.90,49.00,1023,324.00,0.00,7.33
2025-06-09 03:08:50,NODE_1,-40,26.20,49.00,1030,327.00,0.00,7.36
2025-06-09 03:09:00,NODE_1,-40,26.00,49.00,1033,338.00,0.00,7.33
2025-06-09 03:09:10,NODE_1,-40,26.90,49.00,1031,370.00,0.00,7.33
2025-06-09 03:09:20,NODE_1,-40,26.60,49.00,1023,331.00,0.00,7.35
2025-06-09 03:09:30,NODE_1,-40,26.30,49.00,1037,315.00,0.00,7.33
2025-06-09 03:09:40,NODE_1,-40,26.30,49.00,1036,350.00,0.00,7.37
2025-06-09 03:09:50,NODE_1,-40,26.90,49.00,1031,337.00,0.00,7.33
2025-06-09 03:10:00,NODE_1,-40,26.30,49.00,1034,334.00,0.00,7.33
2025-06-09 03:10:10,NODE_1,-40,26.60,49.00,1023,314.00,0.00,7.33
2025-06-09 03:10:20,NODE_1,-40,26.10,49.00,1023,327.00,0.00,7.41
2025-06-09 03:10:30,NODE_1,-40,26.70,49.00,1023,331.00,0.00,7.33
2025-06-09 03:10:40,NODE_1,-40,26.40,49.00,1023,321.00,0.00,7.34
2025-06-09 03:10:50,NODE_1,-40,26.50,49.00,1023,335.00,0.00,7.32
2025-06-09 03:11:01,NODE_1,-40,26.30,49.00,1035,330.00,0.00,7.34
2025-06-09 03:11:11,NODE_1,-40,26.80,49.00,1033,326.00,0.00,7.32
2025-06-09 03:11:21,NODE_1,-40,26.00,49.00,1015,319.00,0.00,7.38
2025-06-09 03:11:31,NODE_1,-40,26.10,49.00,1023,315.00,0.00,7.33
2025-06-09 03:11:41,NODE_1,-40,26.30,49.00,1023,320.00,0.00,7.35
