timestamp,nodeId,rssi,temp,hum,light,co2ppm,soilMoisture,voltage,state
2025-06-10 04:09:59,NODE_1,-64,25.00,60.00,141,506.00,0.00,7.31,1
2025-06-10 04:10:09,NODE_1,-65,25.70,60.00,130,528.00,0.00,7.29,1
2025-06-10 04:10:19,NODE_1,-66,25.50,60.00,135,529.00,0.00,7.29,1
2025-06-10 04:10:29,NODE_1,-65,25.90,60.00,133,528.00,0.00,7.31,1
2025-06-10 04:10:40,NODE_1,-65,25.90,60.00,139,528.00,0.00,7.31,1
2025-06-10 04:10:50,NODE_1,-66,25.00,60.00,132,511.00,0.00,7.27,1
2025-06-10 04:11:00,NODE_1,-65,25.40,60.00,130,527.00,0.00,7.29,1
2025-06-10 04:11:10,NODE_1,-64,25.30,60.00,130,511.00,0.00,7.29,1
2025-06-10 04:11:20,NODE_1,-65,25.30,60.00,130,511.00,0.00,7.30,1
2025-06-10 04:11:30,NODE_1,-66,25.50,60.00,131,511.00,0.00,7.31,1
2025-06-10 04:11:40,NODE_1,-65,25.50,60.00,142,511.00,0.00,7.30,1
2025-06-10 04:11:50,NODE_1,-63,25.90,59.00,136,511.00,0.00,7.31,1
2025-06-10 04:12:00,NODE_1,-62,25.50,60.00,139,509.00,0.00,7.30,1
2025-06-10 04:12:10,NODE_1,-65,25.10,59.00,131,503.00,0.00,7.29,1
2025-06-10 04:12:20,NODE_1,-63,25.90,59.00,130,511.00,0.00,7.30,1
2025-06-10 04:12:30,NODE_1,-62,25.90,59.00,131,510.00,0.00,7.28,1
2025-06-10 04:12:40,NODE_1,-63,25.20,59.00,132,500.00,0.00,7.29,1
2025-06-10 04:12:51,NODE_1,-65,25.70,60.00,132,505.00,0.00,7.29,1
2025-06-10 04:13:01,NODE_1,-61,25.70,60.00,133,498.00,0.00,7.28,1
2025-06-10 04:13:11,NODE_1,-65,25.20,59.00,133,496.00,0.00,7.29,1
2025-06-10 04:13:21,NODE_1,-66,25.30,60.00,136,496.00,0.00,7.30,1
2025-06-10 04:13:31,NODE_1,-65,25.10,59.00,127,480.00,0.00,7.29,1
2025-06-10 04:13:41,NODE_1,-65,25.50,59.00,137,498.00,0.00,7.31,1
2025-06-10 04:13:51,NODE_1,-65,25.20,59.00,116,479.00,0.00,7.29,1
2025-06-10 04:14:01,NODE_1,-65,25.50,60.00,131,502.00,0.00,7.30,1
2025-06-10 04:14:11,NODE_1,-65,25.20,60.00,125,494.00,0.00,7.29,1
2025-06-10 04:14:21,NODE_1,-67,25.60,60.00,138,526.00,0.00,7.28,1
2025-06-10 04:14:31,NODE_1,-66,25.60,60.00,129,526.00,0.00,7.30,1
2025-06-10 04:14:41,NODE_1,-65,25.40,60.00,127,500.00,0.00,7.29,1
2025-06-10 04:14:52,NODE_1,-66,25.90,60.00,131,496.00,0.00,7.29,1
2025-06-10 04:15:02,NODE_1,-65,25.10,60.00,133,502.00,0.00,7.28,1
2025-06-10 04:15:12,NODE_1,-62,25.40,60.00,138,503.00,0.00,7.28,1
2025-06-10 04:15:22,NODE_1,-66,25.40,60.00,130,499.00,0.00,7.31,1
2025-06-10 04:15:32,NODE_1,-66,25.20,60.00,128,489.00,0.00,7.27,1
2025-06-10 04:15:42,NODE_1,-66,25.10,59.00,120,470.00,0.00,7.28,1
2025-06-10 04:15:52,NODE_1,-67,25.50,60.00,128,506.00,0.00,7.28,1
2025-06-10 04:16:02,NODE_1,-66,25.20,60.00,131,500.00,0.00,7.29,1
2025-06-10 04:16:12,NODE_1,-66,25.80,60.00,127,480.00,0.00,7.29,1
2025-06-10 04:16:22,NODE_1,-64,25.00,60.00,128,469.00,0.00,7.29,1
2025-06-10 04:16:32,NODE_1,-65,25.30,60.00,129,466.00,0.00,7.30,1
2025-06-10 04:16:42,NODE_1,-65,25.70,60.00,129,467.00,0.00,7.30,1
2025-06-10 04:16:52,NODE_1,-66,25.40,60.00,131,473.00,0.00,7.29,1
2025-06-10 04:17:03,NODE_1,-66,25.50,60.00,127,469.00,0.00,7.30,1
2025-06-10 04:17:13,NODE_1,-67,25.90,60.00,128,466.00,0.00,7.29,1
2025-06-10 04:17:23,NODE_1,-67,25.50,59.00,133,464.00,0.00,7.29,1
2025-06-10 04:17:33,NODE_1,-67,25.80,59.00,123,464.00,0.00,7.29,1
2025-06-10 04:17:43,NODE_1,-66,25.70,59.00,128,464.00,0.00,7.29,1
2025-06-10 04:17:53,NODE_1,-66,25.10,60.00,124,463.00,0.00,7.30,1
2025-06-10 04:18:03,NODE_1,-66,25.70,59.00,128,461.00,0.00,7.30,1
2025-06-10 04:18:13,NODE_1,-65,25.20,60.00,125,454.00,0.00,7.29,1
2025-06-10 04:18:23,NODE_1,-64,25.70,60.00,133,465.00,0.00,7.31,1
2025-06-10 04:18:33,NODE_1,-66,25.60,60.00,129,464.00,0.00,7.30,1
2025-06-10 04:18:43,NODE_1,-66,25.70,60.00,135,453.00,0.00,7.27,1
2025-06-10 04:18:53,NODE_1,-66,25.10,60.00,132,444.00,0.00,7.30,1
2025-06-10 04:19:03,NODE_1,-63,25.80,60.00,129,439.00,0.00,7.30,1
2025-06-10 04:19:14,NODE_1,-65,25.40,60.00,142,439.00,0.00,7.28,1
2025-06-10 04:19:24,NODE_1,-67,25.40,60.00,131,446.00,0.00,7.29,1
2025-06-10 04:19:34,NODE_1,-65,25.00,60.00,128,447.00,0.00,7.29,1
2025-06-10 04:19:44,NODE_1,-65,25.30,59.00,127,442.00,0.00,7.30,1
2025-06-10 04:19:54,NODE_1,-66,25.90,59.00,128,443.00,0.00,7.29,1
2025-06-10 04:20:04,NODE_1,-63,25.30,60.00,137,459.00,0.00,7.29,1
2025-06-10 04:20:14,NODE_1,-66,25.00,60.00,132,453.00,0.00,7.30,1
2025-06-10 04:20:24,NODE_1,-64,25.80,60.00,132,448.00,0.00,7.30,1
2025-06-10 04:20:34,NODE_1,-64,25.40,60.00,130,442.00,0.00,7.30,1
2025-06-10 04:20:44,NODE_1,-63,25.60,60.00,134,443.00,0.00,7.31,1
2025-06-10 04:20:54,NODE_1,-66,25.30,60.00,130,438.00,0.00,7.28,1
2025-06-10 04:21:04,NODE_1,-63,25.80,60.00,131,440.00,0.00,7.30,1
2025-06-10 04:21:14,NODE_1,-66,25.00,60.00,139,451.00,0.00,7.31,1
2025-06-10 04:21:25,NODE_1,-63,25.60,59.00,137,445.00,0.00,7.28,1
2025-06-10 04:21:35,NODE_1,-64,25.30,59.00,139,434.00,0.00,7.30,1
2025-06-10 04:21:45,NODE_1,-66,25.50,59.00,134,432.00,0.00,7.31,1
2025-06-10 04:21:55,NODE_1,-65,25.10,59.00,138,429.00,0.00,7.29,1
2025-06-10 04:22:05,NODE_1,-64,25.40,60.00,131,426.00,0.00,7.30,1
2025-06-10 04:22:15,NODE_1,-65,25.70,59.00,128,423.00,0.00,7.29,1
2025-06-10 04:22:25,NODE_1,-62,25.90,59.00,138,421.00,0.00,7.30,1
2025-06-10 04:22:35,NODE_1,-64,25.20,59.00,139,423.00,0.00,7.29,1
2025-06-10 04:22:45,NODE_1,-65,25.70,59.00,131,418.00,0.00,7.29,1
2025-06-10 04:22:55,NODE_1,-63,25.80,59.00,136,420.00,0.00,7.30,1
2025-06-10 04:23:05,NODE_1,-63,25.00,59.00,139,421.00,0.00,7.31,1
2025-06-10 04:23:15,NODE_1,-64,25.00,59.00,131,419.00,0.00,7.28,1
2025-06-10 04:23:26,NODE_1,-65,25.50,59.00,140,419.00,0.00,7.30,1
2025-06-10 04:23:36,NODE_1,-66,25.00,59.00,133,419.00,0.00,7.31,1
2025-06-10 04:23:46,NODE_1,-65,25.10,59.00,137,415.00,0.00,7.30,1
2025-06-10 04:23:56,NODE_1,-66,25.50,59.00,132,417.00,0.00,7.30,1
2025-06-10 04:24:06,NODE_1,-66,25.50,59.00,140,413.00,0.00,7.29,1
2025-06-10 04:24:16,NODE_1,-65,25.20,60.00,137,411.00,0.00,7.32,1
2025-06-10 04:24:26,NODE_1,-65,25.40,60.00,130,410.00,0.00,7.30,1
2025-06-10 04:24:36,NODE_1,-66,25.20,60.00,133,409.00,0.00,7.30,1
2025-06-10 04:24:46,NODE_1,-66,25.90,60.00,138,405.00,0.00,7.31,1
2025-06-10 04:24:56,NODE_1,-66,25.60,60.00,130,412.00,0.00,7.28,1
2025-06-10 04:25:06,NODE_1,-66,25.30,60.00,137,407.00,0.00,7.31,1
2025-06-10 04:25:16,NODE_1,-66,25.60,60.00,137,412.00,0.00,7.31,1
2025-06-10 04:25:26,NODE_1,-66,25.90,60.00,139,417.00,0.00,7.28,1
2025-06-10 04:25:37,NODE_1,-63,25.30,59.00,133,413.00,0.00,7.31,1
2025-06-10 04:25:47,NODE_1,-65,25.10,60.00,135,406.00,0.00,7.30,1
2025-06-10 04:25:57,NODE_1,-65,25.90,60.00,131,401.00,0.00,7.29,1
2025-06-10 04:26:07,NODE_1,-66,25.20,60.00,143,405.00,0.00,7.29,1
2025-06-10 04:26:17,NODE_1,-66,25.80,60.00,131,405.00,0.00,7.31,1
2025-06-10 04:26:27,NODE_1,-63,25.60,60.00,129,405.00,0.00,7.30,1
2025-06-10 04:26:37,NODE_1,-65,25.70,60.00,142,409.00,0.00,7.31,1
2025-06-10 04:26:47,NODE_1,-65,25.80,59.00,135,413.00,0.00,7.28,1
2025-06-10 04:26:57,NODE_1,-66,25.90,59.00,134,404.00,0.00,7.30,1
2025-06-10 04:27:07,NODE_1,-66,25.30,59.00,144,405.00,0.00,7.29,1
2025-06-10 04:27:17,NODE_1,-65,25.50,59.00,144,403.00,0.00,7.29,1
2025-06-10 04:27:27,NODE_1,-66,25.10,59.00,138,403.00,0.00,7.30,1
2025-06-10 04:27:37,NODE_1,-65,25.90,59.00,137,402.00,0.00,7.31,1
2025-06-10 04:27:48,NODE_1,-66,25.50,59.00,135,403.00,0.00,7.29,1
2025-06-10 04:27:58,NODE_1,-66,25.50,59.00,131,403.00,0.00,7.30,1
2025-06-10 04:28:08,NODE_1,-63,25.40,59.00,130,401.00,0.00,7.29,1
2025-06-10 04:28:18,NODE_1,-66,25.20,60.00,139,400.00,0.00,7.29,1
2025-06-10 04:28:28,NODE_1,-65,25.10,59.00,131,402.00,0.00,7.28,1
2025-06-10 04:28:38,NODE_1,-64,25.30,59.00,137,401.00,0.00,7.30,1
2025-06-10 04:28:48,NODE_1,-66,25.20,59.00,131,400.00,0.00,7.30,1
2025-06-10 04:28:58,NODE_1,-66,25.30,59.00,144,400.00,0.00,7.31,1
2025-06-10 04:29:08,NODE_1,-66,25.10,60.00,144,398.00,0.00,7.30,1
2025-06-10 04:29:18,NODE_1,-66,25.40,59.00,138,400.00,0.00,7.29,1
2025-06-10 04:29:28,NODE_1,-65,25.60,59.00,133,400.00,0.00,7.29,1
2025-06-10 04:29:38,NODE_1,-66,25.40,59.00,131,398.00,0.00,7.30,1
2025-06-10 04:29:48,NODE_1,-67,25.80,60.00,131,400.00,0.00,7.28,1
2025-06-10 04:29:58,NODE_1,-66,25.10,60.00,137,398.00,0.00,7.31,1
2025-06-10 04:30:08,NODE_1,-66,25.60,60.00,138,398.00,0.00,7.30,1
2025-06-10 04:30:18,NODE_1,-65,25.20,60.00,133,397.00,0.00,7.28,1
2025-06-10 04:30:29,NODE_1,-66,25.00,60.00,139,400.00,0.00,7.31,1
2025-06-10 04:30:39,NODE_1,-64,25.60,60.00,139,399.00,0.00,7.30,1
2025-06-10 04:30:49,NODE_1,-66,25.30,60.00,129,393.00,0.00,7.31,1
2025-06-10 04:30:59,NODE_1,-66,25.90,59.00,135,394.00,0.00,7.29,1
2025-06-10 04:31:09,NODE_1,-66,25.50,60.00,143,399.00,0.00,7.28,1
2025-06-10 04:31:19,NODE_1,-66,25.10,60.00,135,399.00,0.00,7.31,1
2025-06-10 04:31:29,NODE_1,-67,25.70,60.00,137,395.00,0.00,7.30,1
2025-06-10 04:31:39,NODE_1,-66,25.60,60.00,126,397.00,0.00,7.30,1
2025-06-10 04:31:49,NODE_1,-64,25.20,60.00,144,400.00,0.00,7.29,1
2025-06-10 04:31:59,NODE_1,-67,25.50,60.00,144,404.00,0.00,7.29,1
2025-06-10 04:32:09,NODE_1,-65,25.50,59.00,133,406.00,0.00,7.31,1
2025-06-10 04:32:19,NODE_1,-64,25.40,59.00,129,406.00,0.00,7.28,1
2025-06-10 04:32:29,NODE_1,-66,25.70,59.00,134,402.00,0.00,7.31,1
2025-06-10 04:32:40,NODE_1,-64,25.20,59.00,130,405.00,0.00,7.31,1
2025-06-10 04:32:50,NODE_1,-66,25.80,59.00,133,406.00,0.00,7.28,1
2025-06-10 04:33:00,NODE_1,-66,25.40,59.00,131,400.00,0.00,7.29,1
2025-06-10 04:33:10,NODE_1,-67,25.10,59.00,134,403.00,0.00,7.29,1
2025-06-10 04:33:20,NODE_1,-66,25.50,59.00,131,410.00,0.00,7.29,1
2025-06-10 04:33:30,NODE_1,-66,25.00,59.00,135,407.00,0.00,7.29,1
2025-06-10 04:33:40,NODE_1,-66,25.70,59.00,131,403.00,0.00,7.28,1
2025-06-10 04:33:50,NODE_1,-66,25.60,59.00,135,400.00,0.00,7.29,1
2025-06-10 04:34:00,NODE_1,-67,25.40,60.00,139,395.00,0.00,7.30,1
2025-06-10 04:34:10,NODE_1,-67,25.20,60.00,137,396.00,0.00,7.30,1
2025-06-10 04:34:20,NODE_1,-64,25.00,60.00,135,404.00,0.00,7.30,1
2025-06-10 04:34:30,NODE_1,-67,25.40,59.00,129,405.00,0.00,7.29,1
2025-06-10 04:34:40,NODE_1,-66,25.70,59.00,134,401.00,0.00,7.30,1
2025-06-10 04:34:51,NODE_1,-67,25.10,60.00,135,400.00,0.00,7.30,1
2025-06-10 04:35:01,NODE_1,-66,25.10,60.00,135,398.00,0.00,7.29,1
2025-06-10 04:35:11,NODE_1,-67,25.80,60.00,137,393.00,0.00,7.29,1
2025-06-10 04:35:21,NODE_1,-66,25.00,60.00,132,395.00,0.00,7.30,1
2025-06-10 04:35:31,NODE_1,-67,25.50,60.00,134,391.00,0.00,7.30,1
2025-06-10 04:35:41,NODE_1,-66,25.30,60.00,131,394.00,0.00,7.29,1
2025-06-10 04:35:51,NODE_1,-64,25.10,60.00,128,391.00,0.00,7.30,1
2025-06-10 04:36:01,NODE_1,-66,25.50,59.00,137,407.00,0.00,7.29,1
2025-06-10 04:36:11,NODE_1,-67,25.70,59.00,139,410.00,0.00,7.31,1
2025-06-10 04:36:21,NODE_1,-67,25.10,59.00,135,410.00,0.00,7.28,1
2025-06-10 04:36:31,NODE_1,-67,25.40,59.00,133,402.00,0.00,7.30,1
2025-06-10 04:36:41,NODE_1,-66,25.40,60.00,134,399.00,0.00,7.31,1
2025-06-10 04:36:51,NODE_1,-67,25.90,59.00,138,400.00,0.00,7.29,1
2025-06-10 04:37:02,NODE_1,-66,25.30,59.00,137,406.00,0.00,7.31,1
2025-06-10 04:37:12,NODE_1,-65,25.20,59.00,133,413.00,0.00,7.29,1
2025-06-10 04:37:22,NODE_1,-66,25.70,59.00,136,405.00,0.00,7.31,1
2025-06-10 04:37:32,NODE_1,-67,25.80,60.00,134,399.00,0.00,7.28,1
2025-06-10 04:37:42,NODE_1,-64,25.80,60.00,144,399.00,0.00,7.29,1
2025-06-10 04:37:52,NODE_1,-66,25.10,60.00,135,395.00,0.00,7.30,1
2025-06-10 04:38:02,NODE_1,-66,25.70,60.00,137,400.00,0.00,7.30,1
2025-06-10 04:38:12,NODE_1,-66,25.90,60.00,140,400.00,0.00,7.30,1
2025-06-10 04:38:22,NODE_1,-67,25.90,60.00,130,401.00,0.00,7.28,1
2025-06-10 04:38:32,NODE_1,-64,25.20,60.00,134,401.00,0.00,7.28,1
2025-06-10 04:38:42,NODE_1,-67,25.20,60.00,144,400.00,0.00,7.29,1
2025-06-10 04:38:52,NODE_1,-66,25.30,60.00,135,402.00,0.00,7.31,1
2025-06-10 04:39:02,NODE_1,-66,25.70,60.00,133,403.00,0.00,7.29,1
2025-06-10 04:39:13,NODE_1,-66,25.60,59.00,144,410.00,0.00,7.30,1
2025-06-10 04:39:23,NODE_1,-66,25.90,59.00,138,409.00,0.00,7.29,1
2025-06-10 04:39:33,NODE_1,-63,25.10,59.00,135,404.00,0.00,7.30,1
2025-06-10 04:39:43,NODE_1,-67,25.00,59.00,142,401.00,0.00,7.30,1
2025-06-10 04:39:53,NODE_1,-63,25.30,59.00,134,405.00,0.00,7.30,1
2025-06-10 04:40:03,NODE_1,-66,25.20,59.00,131,414.00,0.00,7.28,1
2025-06-10 04:40:13,NODE_1,-66,25.60,59.00,134,415.00,0.00,7.30,1
2025-06-10 04:40:23,NODE_1,-66,25.70,59.00,133,413.00,0.00,7.29,1
2025-06-10 04:40:33,NODE_1,-63,25.60,59.00,134,417.00,0.00,7.29,1
2025-06-10 04:40:43,NODE_1,-63,25.00,59.00,134,405.00,0.00,7.30,1
2025-06-10 04:40:53,NODE_1,-66,25.20,59.00,144,404.00,0.00,7.31,1
2025-06-10 04:41:03,NODE_1,-66,25.70,60.00,136,399.00,0.00,7.30,1
2025-06-10 04:41:14,NODE_1,-66,25.20,60.00,139,399.00,0.00,7.30,1
2025-06-10 04:41:24,NODE_1,-66,25.90,60.00,135,395.00,0.00,7.29,1
2025-06-10 04:41:34,NODE_1,-66,25.00,60.00,135,393.00,0.00,7.31,1
2025-06-10 04:41:44,NODE_1,-66,25.70,60.00,133,399.00,0.00,7.30,1
2025-06-10 04:41:54,NODE_1,-63,25.50,59.00,139,400.00,0.00,7.29,1
2025-06-10 04:42:04,NODE_1,-66,25.30,60.00,144,396.00,0.00,7.28,1
2025-06-10 04:42:14,NODE_1,-63,25.50,59.00,143,393.00,0.00,7.30,1
2025-06-10 04:42:24,NODE_1,-66,25.60,60.00,136,395.00,0.00,7.30,1
2025-06-10 04:42:34,NODE_1,-67,25.00,59.00,144,400.00,0.00,7.29,1
2025-06-10 04:42:44,NODE_1,-66,25.50,59.00,134,400.00,0.00,7.30,1
2025-06-10 04:42:54,NODE_1,-66,25.00,59.00,136,399.00,0.00,7.31,1
2025-06-10 04:43:04,NODE_1,-67,25.90,59.00,137,400.00,0.00,7.31,1
2025-06-10 04:43:14,NODE_1,-66,25.80,59.00,138,401.00,0.00,7.32,1
2025-06-10 04:43:25,NODE_1,-66,25.40,59.00,141,401.00,0.00,7.29,1
2025-06-10 04:43:35,NODE_1,-66,25.20,59.00,141,400.00,0.00,7.29,1
2025-06-10 04:43:45,NODE_1,-66,25.40,59.00,135,400.00,0.00,7.30,1
2025-06-10 04:43:55,NODE_1,-65,25.50,59.00,139,396.00,0.00,7.29,1
2025-06-10 04:44:05,NODE_1,-63,25.30,59.00,130,391.00,0.00,7.31,1
2025-06-10 04:44:15,NODE_1,-64,25.80,59.00,137,389.00,0.00,7.29,1
2025-06-10 04:44:25,NODE_1,-64,25.00,59.00,136,386.00,0.00,7.31,1
2025-06-10 04:44:35,NODE_1,-66,25.50,59.00,133,381.00,0.00,7.30,1
2025-06-10 04:44:45,NODE_1,-66,25.60,59.00,144,382.00,0.00,7.28,1
2025-06-10 04:44:55,NODE_1,-66,25.50,59.00,140,385.00,0.00,7.31,1
2025-06-10 04:45:05,NODE_1,-66,25.60,59.00,137,383.00,0.00,7.31,1
2025-06-10 04:45:15,NODE_1,-66,25.50,59.00,140,379.00,0.00,7.30,1
2025-06-10 04:45:25,NODE_1,-64,25.70,59.00,141,373.00,0.00,7.30,1
2025-06-10 04:45:36,NODE_1,-66,25.70,59.00,141,369.00,0.00,7.31,1
2025-06-10 04:45:46,NODE_1,-64,25.70,59.00,130,367.00,0.00,7.30,1
2025-06-10 04:45:56,NODE_1,-66,25.80,59.00,141,371.00,0.00,7.30,1
2025-06-10 04:46:06,NODE_1,-66,25.60,59.00,143,370.00,0.00,7.30,1
2025-06-10 04:46:16,NODE_1,-66,25.10,59.00,134,368.00,0.00,7.31,1
2025-06-10 04:46:26,NODE_1,-67,25.90,59.00,139,369.00,0.00,7.28,1
2025-06-10 04:46:36,NODE_1,-66,25.00,59.00,138,370.00,0.00,7.30,1
2025-06-10 04:46:46,NODE_1,-68,25.90,59.00,138,368.00,0.00,7.31,1
2025-06-10 04:46:56,NODE_1,-66,25.60,59.00,139,368.00,0.00,7.28,1
2025-06-10 04:47:06,NODE_1,-66,25.70,59.00,134,368.00,0.00,7.30,1
2025-06-10 04:47:16,NODE_1,-66,25.00,59.00,144,367.00,0.00,7.29,1
2025-06-10 04:47:26,NODE_1,-66,25.30,59.00,137,362.00,0.00,7.29,1
2025-06-10 04:47:36,NODE_1,-63,25.80,59.00,135,361.00,0.00,7.29,1
2025-06-10 04:47:47,NODE_1,-63,25.60,59.00,133,363.00,0.00,7.29,1
2025-06-10 04:47:57,NODE_1,-67,25.30,59.00,135,357.00,0.00,7.29,1
2025-06-10 04:48:07,NODE_1,-67,25.50,59.00,139,358.00,0.00,7.30,1
2025-06-10 04:48:17,NODE_1,-66,25.40,59.00,138,365.00,0.00,7.30,1
2025-06-10 04:48:27,NODE_1,-64,25.60,59.00,135,363.00,0.00,7.29,1
2025-06-10 04:48:37,NODE_1,-66,25.90,59.00,135,358.00,0.00,7.29,1
2025-06-10 04:48:47,NODE_1,-63,25.00,59.00,138,364.00,0.00,7.29,1
2025-06-10 04:48:57,NODE_1,-66,25.00,59.00,135,361.00,0.00,7.31,1
2025-06-10 04:49:07,NODE_1,-66,25.50,59.00,131,359.00,0.00,7.28,1
2025-06-10 04:49:17,NODE_1,-67,25.40,59.00,139,362.00,0.00,7.30,1
2025-06-10 04:49:27,NODE_1,-66,25.40,59.00,134,359.00,0.00,7.31,1
2025-06-10 04:49:37,NODE_1,-66,25.20,59.00,141,354.00,0.00,7.29,1
2025-06-10 04:49:47,NODE_1,-63,25.90,59.00,138,353.00,0.00,7.31,1
2025-06-10 04:49:58,NODE_1,-66,25.50,59.00,139,351.00,0.00,7.31,1
2025-06-10 04:50:08,NODE_1,-66,25.70,59.00,138,355.00,0.00,7.30,1
