2025-06-09 11:01:15,NODE_1,-40,24.70,70.00,647,809.00,0.00,7.32
2025-06-09 11:01:26,NODE_1,-40,24.50,71.00,642,677.00,0.00,7.33
2025-06-09 11:01:36,NODE_1,-40,24.30,71.00,641,576.00,0.00,7.33
2025-06-09 11:01:46,NODE_1,-40,24.10,71.00,639,538.00,0.00,7.32
2025-06-09 11:01:56,NODE_1,-40,24.10,70.00,649,496.00,0.00,7.35
2025-06-09 11:02:06,NODE_1,-40,25.90,69.00,639,474.00,0.00,7.32
2025-06-09 11:02:16,NODE_1,-40,25.20,69.00,626,448.00,0.00,7.32
2025-06-09 11:02:26,NODE_1,-40,25.80,69.00,558,439.00,0.00,7.32
2025-06-09 11:02:36,NODE_1,-40,25.20,69.00,630,441.00,0.00,7.32
2025-06-09 11:02:46,NODE_1,-40,25.40,69.00,630,426.00,0.00,7.33
2025-06-09 11:02:56,NODE_1,-40,25.80,69.00,627,418.00,0.00,7.33
2025-06-09 11:03:07,NODE_1,-40,25.30,69.00,628,415.00,0.00,7.33
2025-06-09 11:03:17,NODE_1,-40,25.30,68.00,638,417.00,0.00,7.33
2025-06-09 11:03:27,NODE_1,-40,25.70,69.00,630,416.00,0.00,7.31
2025-06-09 11:03:37,NODE_1,-40,25.00,69.00,627,417.00,0.00,7.32
2025-06-09 11:03:47,NODE_1,-40,25.20,69.00,633,418.00,0.00,7.32
2025-06-09 11:03:57,NODE_1,-40,25.20,68.00,636,430.00,0.00,7.32
2025-06-09 11:04:07,NODE_1,-40,25.80,68.00,633,427.00,0.00,7.33
2025-06-09 11:04:17,NODE_1,-40,25.10,68.00,643,415.00,0.00,7.33
2025-06-09 11:04:27,NODE_1,-40,25.10,68.00,642,423.00,0.00,7.33
2025-06-09 11:04:37,NODE_1,-40,25.00,68.00,603,419.00,0.00,7.32
2025-06-09 11:04:47,NODE_1,-40,25.10,68.00,629,413.00,0.00,7.32
2025-06-09 11:05:19,NODE_1,-40,25.10,67.00,624,440.00,0.00,7.32
2025-06-09 11:05:29,NODE_1,-40,25.60,67.00,597,449.00,0.00,7.33
2025-06-09 11:05:39,NODE_1,-40,25.60,67.00,587,444.00,0.00,7.33
2025-06-09 11:05:50,NODE_1,-40,25.90,67.00,596,448.00,0.00,7.32
2025-06-09 11:06:31,NODE_1,-40,26.50,66.00,608,433.00,0.00,7.33
2025-06-09 11:06:42,NODE_1,-40,26.40,66.00,601,430.00,0.00,7.31
2025-06-09 11:06:52,NODE_1,-40,26.30,66.00,606,446.00,0.00,7.38
2025-06-09 11:07:02,NODE_1,-40,26.10,66.00,609,432.00,0.00,7.31
2025-06-09 11:07:12,NODE_1,-40,26.00,65.00,608,418.00,0.00,7.32
2025-06-09 11:07:22,NODE_1,-40,26.40,65.00,594,429.00,0.00,7.27
2025-06-09 11:07:32,NODE_1,-40,26.00,65.00,560,410.00,0.00,7.32
2025-06-09 11:07:42,NODE_1,-40,26.00,65.00,560,410.00,0.00,7.32
2025-06-09 11:07:52,NODE_1,-40,26.00,65.00,560,410.00,0.00,7.32
2025-06-09 11:08:02,NODE_1,-40,26.00,65.00,560,410.00,0.00,7.32
2025-06-09 11:08:12,NODE_1,-40,26.00,65.00,560,410.00,0.00,7.32
