timestamp,nodeId,rssi,temp,hum,light,co2ppm,soilMoisture,voltage,state
2025-06-10 06:00:00,NODE_1,-65,25.60,59.00,143,369.00,0.00,7.30,1
2025-06-10 06:00:10,NODE_1,-65,25.90,59.00,144,366.00,0.00,7.29,1
2025-06-10 06:00:20,NODE_1,-65,25.30,59.00,149,357.00,0.00,7.30,1
2025-06-10 06:00:31,NODE_1,-66,25.40,59.00,147,362.00,0.00,7.31,1
2025-06-10 06:00:41,NODE_1,-65,25.60,59.00,145,363.00,0.00,7.30,1
2025-06-10 06:00:51,NODE_1,-66,25.80,59.00,144,364.00,0.00,7.30,1
2025-06-10 06:01:01,NODE_1,-65,25.80,59.00,145,366.00,0.00,7.28,1
2025-06-10 06:01:11,NODE_1,-65,25.30,59.00,145,368.00,0.00,7.29,1
2025-06-10 06:01:21,NODE_1,-65,25.30,59.00,149,364.00,0.00,7.29,1
2025-06-10 06:01:31,NODE_1,-65,25.00,59.00,158,361.00,0.00,7.29,1
2025-06-10 06:01:41,NODE_1,-66,25.20,59.00,145,361.00,0.00,7.29,1
2025-06-10 06:01:51,NODE_1,-65,25.40,59.00,150,370.00,0.00,7.28,1
2025-06-10 06:02:01,NODE_1,-65,25.20,59.00,145,368.00,0.00,7.29,1
2025-06-10 06:02:11,NODE_1,-66,25.10,59.00,157,371.00,0.00,7.30,1
2025-06-10 06:02:21,NODE_1,-65,25.20,59.00,149,368.00,0.00,7.30,1
2025-06-10 06:02:31,NODE_1,-65,25.70,59.00,161,368.00,0.00,7.32,1
2025-06-10 06:02:42,NODE_1,-66,25.70,59.00,156,364.00,0.00,7.29,1
2025-06-10 06:02:52,NODE_1,-66,25.70,59.00,149,369.00,0.00,7.31,1
2025-06-10 06:03:02,NODE_1,-65,25.40,59.00,158,368.00,0.00,7.30,1
2025-06-10 06:03:12,NODE_1,-65,25.80,59.00,149,369.00,0.00,7.29,1
2025-06-10 06:03:22,NODE_1,-65,25.70,59.00,152,369.00,0.00,7.28,1
2025-06-10 06:03:32,NODE_1,-65,25.50,59.00,151,370.00,0.00,7.29,1
2025-06-10 06:03:42,NODE_1,-65,25.90,59.00,155,375.00,0.00,7.29,1
2025-06-10 06:03:52,NODE_1,-65,25.30,59.00,159,363.00,0.00,7.28,1
2025-06-10 06:04:02,NODE_1,-66,25.40,59.00,159,366.00,0.00,7.31,1
2025-06-10 06:04:12,NODE_1,-65,25.20,59.00,155,368.00,0.00,7.29,1
2025-06-10 06:04:22,NODE_1,-65,25.40,59.00,157,369.00,0.00,7.30,1
2025-06-10 06:04:32,NODE_1,-65,25.20,59.00,159,367.00,0.00,7.30,1
2025-06-10 06:04:42,NODE_1,-66,25.10,59.00,159,367.00,0.00,7.30,1
2025-06-10 06:04:53,NODE_1,-66,25.50,59.00,155,368.00,0.00,7.28,1
2025-06-10 06:05:03,NODE_1,-66,25.90,59.00,155,367.00,0.00,7.29,1
2025-06-10 06:05:13,NODE_1,-66,25.40,59.00,157,362.00,0.00,7.29,1
2025-06-10 06:05:23,NODE_1,-66,25.90,59.00,163,357.00,0.00,7.29,1
2025-06-10 06:05:33,NODE_1,-62,25.00,59.00,161,355.00,0.00,7.29,1
2025-06-10 06:05:43,NODE_1,-66,25.80,59.00,160,361.00,0.00,7.30,1
2025-06-10 06:05:53,NODE_1,-65,25.50,59.00,161,336.00,0.00,7.31,1
2025-06-10 06:06:03,NODE_1,-66,25.70,59.00,168,366.00,0.00,7.30,1
2025-06-10 06:06:13,NODE_1,-66,25.60,59.00,161,365.00,0.00,7.28,1
2025-06-10 06:06:23,NODE_1,-62,25.90,59.00,163,358.00,0.00,7.29,1
2025-06-10 06:06:33,NODE_1,-65,25.50,59.00,169,355.00,0.00,7.29,1
2025-06-10 06:06:43,NODE_1,-63,25.30,59.00,163,358.00,0.00,7.29,1
2025-06-10 06:06:54,NODE_1,-66,25.90,59.00,165,359.00,0.00,7.29,1
2025-06-10 06:07:04,NODE_1,-64,25.70,59.00,168,362.00,0.00,7.30,1
2025-06-10 06:07:14,NODE_1,-65,25.10,59.00,171,355.00,0.00,7.29,1
2025-06-10 06:07:24,NODE_1,-62,25.40,59.00,171,355.00,0.00,7.28,1
2025-06-10 06:07:34,NODE_1,-66,25.20,59.00,166,348.00,0.00,7.30,1
2025-06-10 06:07:44,NODE_1,-66,25.60,59.00,171,349.00,0.00,7.29,1
2025-06-10 06:07:54,NODE_1,-65,25.30,59.00,165,348.00,0.00,7.28,1
2025-06-10 06:08:04,NODE_1,-66,25.30,59.00,171,343.00,0.00,7.28,1
2025-06-10 06:08:14,NODE_1,-65,25.80,59.00,180,342.00,0.00,7.30,1
2025-06-10 06:08:24,NODE_1,-65,25.30,59.00,811,339.00,0.00,7.27,1
2025-06-10 06:08:34,NODE_1,-66,25.50,59.00,799,339.00,0.00,7.27,1
2025-06-10 06:08:44,NODE_1,-65,25.70,59.00,789,338.00,0.00,7.29,1
2025-06-10 06:08:54,NODE_1,-66,25.80,59.00,785,341.00,0.00,7.28,1
2025-06-10 06:09:05,NODE_1,-66,25.60,59.00,785,341.00,0.00,7.29,1
2025-06-10 06:09:15,NODE_1,-66,25.40,59.00,783,345.00,0.00,7.29,1
2025-06-10 06:09:25,NODE_1,-65,25.30,59.00,779,353.00,0.00,7.28,1
2025-06-10 06:09:35,NODE_1,-66,25.40,59.00,775,356.00,0.00,7.29,1
2025-06-10 06:09:45,NODE_1,-66,25.20,59.00,771,361.00,0.00,7.29,1
2025-06-10 06:09:55,NODE_1,-62,25.70,59.00,765,366.00,0.00,7.29,1
2025-06-10 06:10:05,NODE_1,-66,25.40,59.00,760,373.00,0.00,7.29,1
2025-06-10 06:10:15,NODE_1,-66,25.90,59.00,767,377.00,0.00,7.29,1
2025-06-10 06:10:25,NODE_1,-65,25.20,59.00,755,371.00,0.00,7.30,1
2025-06-10 06:10:35,NODE_1,-65,25.10,59.00,754,370.00,0.00,7.29,1
2025-06-10 06:10:45,NODE_1,-63,25.10,59.00,752,371.00,0.00,7.28,1
2025-06-10 06:10:55,NODE_1,-65,25.60,59.00,751,371.00,0.00,7.28,1
