2025-06-10 03:00:07,NODE_1,-66,25.10,60.00,141,354.00,0.00,7.30,1
2025-06-10 03:00:17,NODE_1,-66,25.40,60.00,140,355.00,0.00,7.30,1
2025-06-10 03:00:27,NODE_1,-67,25.40,60.00,135,358.00,0.00,7.30,1
2025-06-10 03:00:37,NODE_1,-66,25.60,60.00,133,354.00,0.00,7.31,1
2025-06-10 03:00:48,NODE_1,-66,25.30,60.00,135,355.00,0.00,7.29,1
2025-06-10 03:00:58,NODE_1,-66,25.70,60.00,131,355.00,0.00,7.30,1
2025-06-10 03:01:08,NODE_1,-66,25.30,60.00,132,353.00,0.00,7.28,1
2025-06-10 03:01:18,NODE_1,-66,25.20,60.00,131,348.00,0.00,7.31,1
2025-06-10 03:01:28,NODE_1,-66,25.20,60.00,139,353.00,0.00,7.30,1
2025-06-10 03:01:38,NODE_1,-63,25.40,60.00,135,352.00,0.00,7.30,1
2025-06-10 03:01:48,NODE_1,-66,25.20,60.00,137,349.00,0.00,7.30,1
2025-06-10 03:01:58,NODE_1,-66,25.00,60.00,131,352.00,0.00,7.31,1
2025-06-10 03:02:08,NODE_1,-66,25.60,60.00,134,351.00,0.00,7.30,1
2025-06-10 03:02:18,NODE_1,-66,25.00,60.00,135,358.00,0.00,7.31,1
2025-06-10 03:02:28,NODE_1,-63,25.10,60.00,144,358.00,0.00,7.31,1
2025-06-10 03:02:38,NODE_1,-66,25.10,60.00,135,361.00,0.00,7.31,1
2025-06-10 03:02:48,NODE_1,-63,25.60,60.00,137,362.00,0.00,7.28,1
2025-06-10 03:02:59,NODE_1,-66,25.00,60.00,135,355.00,0.00,7.29,1
2025-06-10 03:03:09,NODE_1,-63,25.30,60.00,134,355.00,0.00,7.30,1
2025-06-10 03:03:19,NODE_1,-66,25.10,60.00,134,356.00,0.00,7.30,1
2025-06-10 03:03:29,NODE_1,-64,25.20,60.00,129,363.00,0.00,7.29,1
2025-06-10 03:03:39,NODE_1,-66,25.60,60.00,130,361.00,0.00,7.28,1
2025-06-10 03:03:49,NODE_1,-64,25.20,59.00,144,359.00,0.00,7.29,1
2025-06-10 03:03:59,NODE_1,-63,25.70,60.00,140,355.00,0.00,7.29,1
2025-06-10 03:04:09,NODE_1,-66,25.40,60.00,131,359.00,0.00,7.29,1
2025-06-10 03:04:19,NODE_1,-67,25.40,59.00,138,358.00,0.00,7.29,1
2025-06-10 03:04:29,NODE_1,-66,25.70,59.00,132,355.00,0.00,7.31,1
2025-06-10 03:04:39,NODE_1,-66,25.50,59.00,130,354.00,0.00,7.31,1
2025-06-10 03:04:49,NODE_1,-66,25.20,59.00,137,355.00,0.00,7.28,1
2025-06-10 03:04:59,NODE_1,-67,25.70,59.00,133,354.00,0.00,7.30,1
2025-06-10 03:05:10,NODE_1,-65,25.30,59.00,135,357.00,0.00,7.30,1
2025-06-10 03:05:20,NODE_1,-65,25.30,59.00,133,360.00,0.00,7.31,1
2025-06-10 03:05:30,NODE_1,-66,25.20,59.00,131,367.00,0.00,7.31,1
2025-06-10 03:05:40,NODE_1,-63,25.80,59.00,135,368.00,0.00,7.30,1
2025-06-10 03:05:50,NODE_1,-67,25.40,59.00,132,366.00,0.00,7.28,1
2025-06-10 03:06:00,NODE_1,-67,25.50,59.00,137,361.00,0.00,7.30,1
2025-06-10 03:06:10,NODE_1,-66,25.00,59.00,139,364.00,0.00,7.30,1
2025-06-10 03:06:20,NODE_1,-66,25.30,59.00,133,357.00,0.00,7.29,1
2025-06-10 03:06:30,NODE_1,-63,25.00,60.00,131,359.00,0.00,7.31,1
