timestamp,nodeId,rssi,temp,hum,light,co2ppm,soilMoisture,voltage,state
2025-06-10 02:00:09,NODE_1,-65,26.20,59.00,131,351.00,0.00,7.30,1
2025-06-10 02:00:20,NODE_1,-64,26.30,59.00,144,349.00,0.00,7.30,1
2025-06-10 02:00:30,NODE_1,-65,26.30,59.00,135,355.00,0.00,7.31,1
2025-06-10 02:00:40,NODE_1,-65,26.50,59.00,133,353.00,0.00,7.30,1
2025-06-10 02:00:50,NODE_1,-62,26.50,59.00,142,364.00,0.00,7.31,1
2025-06-10 02:01:00,NODE_1,-63,26.20,59.00,131,359.00,0.00,7.31,1
2025-06-10 02:01:10,NODE_1,-62,26.70,59.00,137,366.00,0.00,7.29,1
2025-06-10 02:01:20,NODE_1,-62,26.40,59.00,144,368.00,0.00,7.31,1
2025-06-10 02:01:30,NODE_1,-65,26.40,59.00,131,367.00,0.00,7.31,1
2025-06-10 02:01:40,NODE_1,-64,26.30,59.00,133,367.00,0.00,7.31,1
2025-06-10 02:01:50,NODE_1,-65,26.60,59.00,139,368.00,0.00,7.29,1
2025-06-10 02:02:00,NODE_1,-65,26.90,59.00,133,367.00,0.00,7.31,1
2025-06-10 02:02:11,NODE_1,-66,26.20,59.00,139,368.00,0.00,7.29,1
2025-06-10 02:02:21,NODE_1,-65,26.30,59.00,134,368.00,0.00,7.29,1
2025-06-10 02:02:31,NODE_1,-66,26.80,59.00,138,365.00,0.00,7.29,1
2025-06-10 02:02:41,NODE_1,-65,26.20,59.00,137,368.00,0.00,7.29,1
2025-06-10 02:02:51,NODE_1,-65,26.30,59.00,131,368.00,0.00,7.30,1
2025-06-10 02:03:01,NODE_1,-66,26.50,59.00,134,369.00,0.00,7.29,1
2025-06-10 02:03:11,NODE_1,-62,26.30,59.00,132,374.00,0.00,7.30,1
2025-06-10 02:03:21,NODE_1,-65,26.70,59.00,135,378.00,0.00,7.29,1
2025-06-10 02:03:31,NODE_1,-66,26.10,59.00,135,375.00,0.00,7.30,1
2025-06-10 02:03:41,NODE_1,-65,26.90,59.00,144,382.00,0.00,7.31,1
2025-06-10 02:03:51,NODE_1,-65,26.50,59.00,128,381.00,0.00,7.31,1
2025-06-10 02:04:01,NODE_1,-62,26.30,59.00,131,385.00,0.00,7.29,1
2025-06-10 02:04:11,NODE_1,-66,26.50,59.00,136,384.00,0.00,7.30,1
2025-06-10 02:04:22,NODE_1,-66,26.10,59.00,135,383.00,0.00,7.29,1
2025-06-10 02:04:32,NODE_1,-65,26.60,59.00,136,384.00,0.00,7.30,1
2025-06-10 02:04:42,NODE_1,-66,26.00,59.00,137,380.00,0.00,7.31,1
2025-06-10 02:04:52,NODE_1,-64,26.40,59.00,144,379.00,0.00,7.30,1
2025-06-10 02:05:02,NODE_1,-62,26.30,59.00,133,376.00,0.00,7.31,1
2025-06-10 02:05:12,NODE_1,-65,26.30,59.00,140,381.00,0.00,7.31,1
2025-06-10 02:05:22,NODE_1,-65,26.10,59.00,131,370.00,0.00,7.28,1
2025-06-10 02:05:32,NODE_1,-65,26.90,59.00,132,375.00,0.00,7.29,1
2025-06-10 02:05:42,NODE_1,-65,26.50,59.00,131,375.00,0.00,7.31,1
2025-06-10 02:05:52,NODE_1,-65,26.50,60.00,130,375.00,0.00,7.30,1
2025-06-10 02:06:02,NODE_1,-64,26.60,60.00,133,384.00,0.00,7.31,1
2025-06-10 02:06:12,NODE_1,-63,26.60,60.00,133,382.00,0.00,7.30,1
2025-06-10 02:06:22,NODE_1,-65,26.40,60.00,143,385.00,0.00,7.31,1
2025-06-10 02:06:33,NODE_1,-62,26.20,60.00,145,384.00,0.00,7.30,1
2025-06-10 02:06:43,NODE_1,-62,26.50,59.00,135,382.00,0.00,7.30,1
2025-06-10 02:06:53,NODE_1,-66,26.10,59.00,1204,379.00,0.00,7.31,1
2025-06-10 02:07:03,NODE_1,-63,26.90,59.00,131,383.00,0.00,7.31,1
2025-06-10 02:07:13,NODE_1,-66,26.20,59.00,128,383.00,0.00,7.31,1
2025-06-10 02:07:23,NODE_1,-65,26.30,60.00,141,391.00,0.00,7.30,1
2025-06-10 02:07:33,NODE_1,-65,26.70,60.00,140,384.00,0.00,7.31,1
2025-06-10 02:07:43,NODE_1,-66,26.70,60.00,130,385.00,0.00,7.31,1
2025-06-10 02:07:53,NODE_1,-65,26.20,60.00,127,383.00,0.00,7.31,1
2025-06-10 02:08:03,NODE_1,-65,26.70,60.00,143,379.00,0.00,7.31,1
2025-06-10 02:08:13,NODE_1,-65,26.10,60.00,134,375.00,0.00,7.31,1
2025-06-10 02:08:23,NODE_1,-65,26.80,60.00,133,386.00,0.00,7.28,1
2025-06-10 02:08:34,NODE_1,-65,26.50,60.00,133,391.00,0.00,7.30,1
2025-06-10 02:08:44,NODE_1,-65,26.90,60.00,138,389.00,0.00,7.30,1
2025-06-10 02:08:54,NODE_1,-64,26.60,59.00,144,384.00,0.00,7.32,1
2025-06-10 02:09:04,NODE_1,-65,26.20,60.00,133,377.00,0.00,7.31,1
2025-06-10 02:09:14,NODE_1,-62,26.50,59.00,137,371.00,0.00,7.31,1
2025-06-10 02:09:24,NODE_1,-65,26.10,59.00,133,369.00,0.00,7.30,1
2025-06-10 02:09:34,NODE_1,-63,26.60,59.00,133,368.00,0.00,7.30,1
2025-06-10 02:09:44,NODE_1,-65,26.30,60.00,133,368.00,0.00,7.29,1
2025-06-10 02:09:54,NODE_1,-66,26.60,59.00,129,366.00,0.00,7.31,1
2025-06-10 02:10:04,NODE_1,-65,26.70,60.00,138,363.00,0.00,7.31,1
2025-06-10 02:10:14,NODE_1,-66,26.40,60.00,142,363.00,0.00,7.30,1
2025-06-10 02:10:24,NODE_1,-65,26.90,60.00,139,368.00,0.00,7.31,1
2025-06-10 02:10:34,NODE_1,-62,26.40,60.00,135,368.00,0.00,7.30,1
2025-06-10 02:10:45,NODE_1,-66,26.40,60.00,135,368.00,0.00,7.30,1
2025-06-10 02:10:55,NODE_1,-65,26.30,60.00,142,371.00,0.00,7.31,1
2025-06-10 02:11:05,NODE_1,-65,26.60,60.00,133,368.00,0.00,7.31,1
2025-06-10 02:11:15,NODE_1,-65,26.50,60.00,135,374.00,0.00,7.31,1
2025-06-10 02:11:25,NODE_1,-65,26.60,60.00,132,371.00,0.00,7.30,1
2025-06-10 02:11:35,NODE_1,-65,26.80,60.00,137,372.00,0.00,7.31,1
