2025-06-08 21:00:02,NODE_1,-40,27.00,57.00,1102,622.00,0.00,0.00
2025-06-08 21:00:12,NODE_1,-40,27.10,56.00,1098,571.00,0.00,0.00
2025-06-08 21:00:22,NODE_1,-40,27.00,56.00,1114,583.00,0.00,0.00
2025-06-08 21:00:32,NODE_1,-40,27.90,56.00,1109,587.00,0.00,0.00
2025-06-08 21:00:42,NODE_1,-40,27.00,56.00,1120,581.00,0.00,0.00
2025-06-08 21:00:52,NODE_1,-40,27.90,56.00,1081,577.00,0.00,0.00
2025-06-08 21:01:02,NODE_1,-40,27.20,56.00,1091,570.00,0.00,0.00
2025-06-08 21:01:12,NODE_1,-40,27.70,56.00,1090,572.00,0.00,0.00
2025-06-08 21:01:22,NODE_1,-40,27.30,56.00,1093,577.00,0.00,0.00
2025-06-08 21:01:32,NODE_1,-40,27.00,57.00,1085,583.00,0.00,0.00
2025-06-08 21:01:42,NODE_1,-40,27.00,56.00,1079,575.00,0.00,0.00
2025-06-08 21:01:52,NODE_1,-40,27.20,56.00,1094,563.00,0.00,0.00
2025-06-08 21:02:02,NODE_1,-40,27.00,56.00,1097,570.00,0.00,0.00
2025-06-08 21:02:12,NODE_1,-40,27.10,56.00,1121,575.00,0.00,0.00
2025-06-08 21:02:22,NODE_1,-40,27.80,56.00,1108,571.00,0.00,0.00
2025-06-08 21:02:32,NODE_1,-40,27.10,56.00,1099,571.00,0.00,0.00
2025-06-08 21:02:42,NODE_1,-40,27.80,56.00,1104,571.00,0.00,0.00
2025-06-08 21:02:53,NODE_1,-40,27.60,56.00,1104,558.00,0.00,0.00
2025-06-08 21:03:03,NODE_1,-40,27.10,56.00,1107,561.00,0.00,0.00
2025-06-08 21:03:13,NODE_1,-40,27.70,56.00,1099,569.00,0.00,0.00
2025-06-08 21:03:23,NODE_1,-40,27.80,56.00,1105,565.00,0.00,0.00
2025-06-08 21:03:33,NODE_1,-40,27.50,56.00,1022,526.00,0.00,0.00
2025-06-08 21:03:43,NODE_1,-40,27.60,56.00,1034,544.00,0.00,0.00
2025-06-08 21:03:53,NODE_1,-40,27.50,56.00,1061,576.00,0.00,0.00
2025-06-08 21:04:03,NODE_1,-40,27.90,56.00,1057,576.00,0.00,0.00
2025-06-08 21:04:13,NODE_1,-40,27.90,56.00,1123,575.00,0.00,0.00
2025-06-08 21:04:23,NODE_1,-40,27.20,56.00,1066,569.00,0.00,0.00
2025-06-08 21:04:33,NODE_1,-40,27.50,57.00,1056,567.00,0.00,0.00
2025-06-08 21:04:43,NODE_1,-40,27.20,56.00,1109,577.00,0.00,0.00
2025-06-08 21:04:53,NODE_1,-40,27.30,56.00,1115,577.00,0.00,0.00
2025-06-08 21:05:03,NODE_1,-40,27.70,57.00,1101,577.00,0.00,0.00
2025-06-08 21:05:13,NODE_1,-40,27.40,57.00,1111,605.00,0.00,0.00
2025-06-08 21:05:23,NODE_1,-40,27.50,57.00,1101,585.00,0.00,0.00
2025-06-08 21:05:33,NODE_1,-40,27.20,57.00,1120,582.00,0.00,0.00
2025-06-08 21:05:43,NODE_1,-40,27.70,57.00,1131,577.00,0.00,0.00
2025-06-08 21:05:53,NODE_1,-40,27.30,57.00,1126,583.00,0.00,0.00
2025-06-08 21:06:03,NODE_1,-40,27.40,57.00,1120,563.00,0.00,0.00
2025-06-08 21:06:13,NODE_1,-40,27.30,57.00,1134,584.00,0.00,0.00
2025-06-08 21:06:23,NODE_1,-40,27.10,57.00,1136,583.00,0.00,0.00
2025-06-08 21:06:33,NODE_1,-40,27.60,57.00,1124,594.00,0.00,0.00
2025-06-08 21:06:43,NODE_1,-40,27.10,57.00,1073,582.00,0.00,0.00
2025-06-08 21:06:53,NODE_1,-40,27.00,57.00,1107,577.00,0.00,0.00
2025-06-08 21:07:03,NODE_1,-40,27.40,57.00,1109,574.00,0.00,0.00
2025-06-08 21:07:13,NODE_1,-40,27.10,57.00,1088,562.00,0.00,0.00
2025-06-08 21:07:23,NODE_1,-40,27.00,57.00,1105,560.00,0.00,0.00
2025-06-08 21:07:34,NODE_1,-40,27.90,57.00,1072,561.00,0.00,0.00
2025-06-08 21:07:44,NODE_1,-40,27.00,57.00,1104,576.00,0.00,0.00
2025-06-08 21:07:54,NODE_1,-40,27.80,57.00,1088,583.00,0.00,0.00
2025-06-08 21:08:04,NODE_1,-40,27.00,57.00,1121,575.00,0.00,0.00
2025-06-08 21:08:14,NODE_1,-40,27.50,57.00,1137,575.00,0.00,0.00
2025-06-08 21:08:24,NODE_1,-40,27.40,57.00,1104,593.00,0.00,0.00
2025-06-08 21:08:34,NODE_1,-40,27.10,57.00,1104,574.00,0.00,0.00
2025-06-08 21:08:44,NODE_1,-40,27.90,57.00,1072,560.00,0.00,0.00
2025-06-08 21:08:54,NODE_1,-40,27.20,56.00,1099,547.00,0.00,0.00
2025-06-08 21:09:04,NODE_1,-40,27.10,56.00,1129,560.00,0.00,0.00
2025-06-08 21:09:14,NODE_1,-40,27.50,56.00,1127,543.00,0.00,0.00
2025-06-08 21:09:24,NODE_1,-40,27.50,57.00,1111,561.00,0.00,0.00
2025-06-08 21:09:34,NODE_1,-40,27.40,57.00,1109,560.00,0.00,0.00
2025-06-08 21:09:44,NODE_1,-40,27.50,57.00,1133,565.00,0.00,0.00
