timestamp,nodeId,rssi,temp,hum,light,co2ppm,soilMoisture,voltage
2025-06-08 20:04:34,NODE_1,-40,26.90,61.00,1013,902.00,0.00,0.00
2025-06-08 20:04:44,NODE_1,-40,26.00,61.00,1010,856.00,0.00,0.00
2025-06-08 20:04:54,NODE_1,-40,26.60,62.00,1010,848.00,0.00,0.00
2025-06-08 20:05:04,NODE_1,-40,26.20,62.00,1017,842.00,0.00,0.00
2025-06-08 20:05:14,NODE_1,-40,26.90,62.00,1004,849.00,0.00,0.00
2025-06-08 20:05:24,NODE_1,-40,26.60,62.00,1008,837.00,0.00,0.00
2025-06-08 20:05:34,NODE_1,-40,26.20,61.00,1104,841.00,0.00,0.00
2025-06-08 20:05:44,NODE_1,-40,26.50,61.00,1102,810.00,0.00,0.00
2025-06-08 20:05:54,NODE_1,-40,26.90,61.00,1086,816.00,0.00,0.00
2025-06-08 20:06:04,NODE_1,-40,26.20,61.00,1105,813.00,0.00,0.00
2025-06-08 20:06:14,NODE_1,-40,26.70,61.00,1105,812.00,0.00,0.00
2025-06-08 20:06:24,NODE_1,-40,26.30,61.00,1104,813.00,0.00,0.00
2025-06-08 20:06:34,NODE_1,-40,26.00,61.00,1098,806.00,0.00,0.00
2025-06-08 20:06:44,NODE_1,-40,26.60,61.00,1099,814.00,0.00,0.00
2025-06-08 20:06:54,NODE_1,-40,26.80,62.00,1098,832.00,0.00,0.00
2025-06-08 20:07:04,NODE_1,-40,26.40,62.00,1109,832.00,0.00,0.00
2025-06-08 20:07:15,NODE_1,-40,26.70,61.00,1116,827.00,0.00,0.00
2025-06-08 20:07:25,NODE_1,-40,26.50,61.00,1113,821.00,0.00,0.00
2025-06-08 20:07:35,NODE_1,-40,26.20,61.00,1047,814.00,0.00,0.00
2025-06-08 20:07:45,NODE_1,-40,26.60,61.00,1107,803.00,0.00,0.00
2025-06-08 20:07:55,NODE_1,-40,26.30,61.00,1094,800.00,0.00,0.00
2025-06-08 20:08:05,NODE_1,-40,26.00,61.00,1104,793.00,0.00,0.00
2025-06-08 20:08:15,NODE_1,-40,26.80,61.00,1104,792.00,0.00,0.00
2025-06-08 20:08:25,NODE_1,-40,26.50,61.00,1113,809.00,0.00,0.00
2025-06-08 20:08:35,NODE_1,-40,26.10,61.00,1109,788.00,0.00,0.00
2025-06-08 20:08:45,NODE_1,-40,26.20,61.00,1052,787.00,0.00,0.00
2025-06-08 20:08:55,NODE_1,-40,26.90,61.00,1022,780.00,0.00,0.00
2025-06-08 20:09:05,NODE_1,-40,26.40,61.00,1034,777.00,0.00,0.00
2025-06-08 20:09:15,NODE_1,-40,26.10,61.00,1023,786.00,0.00,0.00
2025-06-08 20:09:25,NODE_1,-40,26.60,61.00,1039,797.00,0.00,0.00
2025-06-08 20:09:35,NODE_1,-40,26.50,61.00,1040,778.00,0.00,0.00
2025-06-08 20:09:45,NODE_1,-40,26.40,61.00,1042,778.00,0.00,0.00
2025-06-08 20:09:55,NODE_1,-40,26.60,60.00,1042,762.00,0.00,0.00
2025-06-08 20:10:05,NODE_1,-40,26.00,60.00,1040,779.00,0.00,0.00
2025-06-08 20:10:15,NODE_1,-40,26.40,60.00,1041,784.00,0.00,0.00
2025-06-08 20:10:25,NODE_1,-40,26.10,60.00,1050,781.00,0.00,0.00
2025-06-08 20:10:35,NODE_1,-40,26.00,60.00,1023,766.00,0.00,0.00
2025-06-08 20:10:45,NODE_1,-40,26.80,60.00,1023,768.00,0.00,0.00
2025-06-08 20:10:55,NODE_1,-40,26.70,60.00,1119,779.00,0.00,0.00
2025-06-08 20:11:05,NODE_1,-40,26.80,60.00,1046,767.00,0.00,0.00
2025-06-08 20:11:15,NODE_1,-40,26.40,60.00,1126,767.00,0.00,0.00
2025-06-08 20:11:25,NODE_1,-40,26.40,61.00,1039,767.00,0.00,0.00
2025-06-08 20:11:36,NODE_1,-40,26.10,61.00,1107,776.00,0.00,0.00
2025-06-08 20:11:46,NODE_1,-40,26.80,61.00,1023,768.00,0.00,0.00
2025-06-08 20:11:56,NODE_1,-40,26.90,60.00,1092,767.00,0.00,0.00
2025-06-08 20:12:06,NODE_1,-40,26.60,60.00,1023,762.00,0.00,0.00
2025-06-08 20:12:16,NODE_1,-40,26.20,61.00,1131,767.00,0.00,0.00
2025-06-08 20:12:26,NODE_1,-40,26.30,61.00,1119,763.00,0.00,0.00
2025-06-08 20:12:36,NODE_1,-40,26.90,61.00,1120,778.00,0.00,0.00
2025-06-08 20:12:46,NODE_1,-40,26.80,61.00,1104,782.00,0.00,0.00
2025-06-08 20:12:56,NODE_1,-40,26.20,61.00,1100,766.00,0.00,0.00
2025-06-08 20:13:06,NODE_1,-40,26.70,61.00,992,691.00,0.00,0.00
2025-06-08 20:13:16,NODE_1,-40,26.70,61.00,1047,827.00,0.00,0.00
2025-06-08 20:13:26,NODE_1,-40,26.30,61.00,1087,832.00,0.00,0.00
2025-06-08 20:13:36,NODE_1,-40,26.80,61.00,1040,771.00,0.00,0.00
2025-06-08 20:13:46,NODE_1,-40,26.30,60.00,1126,821.00,0.00,0.00
2025-06-08 20:13:56,NODE_1,-40,26.60,60.00,1071,775.00,0.00,0.00
2025-06-08 20:14:06,NODE_1,-40,26.20,60.00,1079,768.00,0.00,0.00
2025-06-08 20:14:16,NODE_1,-40,26.40,61.00,1082,738.00,0.00,0.00
2025-06-08 20:14:26,NODE_1,-40,26.90,61.00,1082,731.00,0.00,0.00
2025-06-08 20:14:36,NODE_1,-40,26.90,61.00,1138,720.00,0.00,0.00
2025-06-08 20:14:46,NODE_1,-40,26.00,60.00,1137,707.00,0.00,0.00
2025-06-08 20:14:56,NODE_1,-40,26.60,60.00,1145,705.00,0.00,0.00
2025-06-08 20:15:06,NODE_1,-40,26.10,60.00,1149,688.00,0.00,0.00
2025-06-08 20:15:16,NODE_1,-40,26.80,60.00,1113,693.00,0.00,0.00
2025-06-08 20:15:26,NODE_1,-40,26.70,60.00,1136,689.00,0.00,0.00
2025-06-08 20:15:36,NODE_1,-40,26.80,60.00,1150,687.00,0.00,0.00
2025-06-08 20:15:46,NODE_1,-40,26.90,60.00,1151,688.00,0.00,0.00
2025-06-08 20:15:57,NODE_1,-40,26.80,60.00,1143,700.00,0.00,0.00
2025-06-08 20:16:07,NODE_1,-40,26.60,60.00,1132,703.00,0.00,0.00
2025-06-08 20:16:17,NODE_1,-40,27.50,59.00,1136,713.00,0.00,0.00
2025-06-08 20:16:27,NODE_1,-40,27.30,59.00,1133,688.00,0.00,0.00
2025-06-08 20:16:37,NODE_1,-40,27.20,59.00,1088,687.00,0.00,0.00
2025-06-08 20:16:47,NODE_1,-40,27.90,60.00,1121,715.00,0.00,0.00
2025-06-08 20:16:57,NODE_1,-40,27.30,59.00,1134,718.00,0.00,0.00
2025-06-08 20:17:07,NODE_1,-40,27.70,59.00,1135,750.00,0.00,0.00
2025-06-08 20:17:17,NODE_1,-40,27.40,59.00,1136,698.00,0.00,0.00
2025-06-08 20:17:27,NODE_1,-40,27.90,58.00,1136,679.00,0.00,0.00
2025-06-08 20:17:37,NODE_1,-40,27.90,58.00,1136,646.00,0.00,0.00
2025-06-08 20:17:47,NODE_1,-40,27.30,57.00,1136,630.00,0.00,0.00
2025-06-08 20:17:57,NODE_1,-40,27.50,57.00,1136,624.00,0.00,0.00
2025-06-08 20:18:07,NODE_1,-40,27.20,57.00,1135,624.00,0.00,0.00
2025-06-08 20:18:17,NODE_1,-40,27.90,58.00,1117,651.00,0.00,0.00
2025-06-08 20:18:27,NODE_1,-40,27.70,58.00,1117,657.00,0.00,0.00
2025-06-08 20:18:37,NODE_1,-40,27.50,59.00,1081,686.00,0.00,0.00
2025-06-08 20:18:47,NODE_1,-40,27.40,60.00,1127,688.00,0.00,0.00
2025-06-08 20:18:57,NODE_1,-40,27.10,59.00,720,682.00,0.00,0.00
2025-06-08 20:19:07,NODE_1,-40,27.40,58.00,1115,662.00,0.00,0.00
2025-06-08 20:20:18,NODE_1,-40,27.60,58.00,1119,656.00,0.00,0.00
2025-06-08 20:20:28,NODE_1,-40,27.50,58.00,687,681.00,0.00,0.00
2025-06-08 20:20:38,NODE_1,-40,27.70,58.00,1101,652.00,0.00,0.00
2025-06-08 20:20:48,NODE_1,-40,27.30,57.00,1126,624.00,0.00,0.00
2025-06-08 20:20:58,NODE_1,-40,27.20,57.00,1104,599.00,0.00,0.00
2025-06-08 20:21:09,NODE_1,-40,27.40,56.00,1102,559.00,0.00,0.00
2025-06-08 20:21:19,NODE_1,-40,27.30,56.00,1091,549.00,0.00,0.00
2025-06-08 20:21:29,NODE_1,-40,27.00,56.00,1096,528.00,0.00,0.00
2025-06-08 20:21:38,NODE_1,-40,27.40,57.00,1070,524.00,0.00,0.00
2025-06-08 20:21:48,NODE_1,-40,27.60,58.00,1089,560.00,0.00,0.00
2025-06-08 20:21:58,NODE_1,-40,27.60,58.00,1088,549.00,0.00,0.00
2025-06-08 20:22:09,NODE_1,-40,27.30,57.00,1090,543.00,0.00,0.00
2025-06-08 20:22:19,NODE_1,-40,27.70,57.00,1101,543.00,0.00,0.00
2025-06-08 20:22:29,NODE_1,-40,27.90,56.00,1088,511.00,0.00,0.00
2025-06-08 20:22:39,NODE_1,-40,27.80,56.00,1088,498.00,0.00,0.00
2025-06-08 20:22:49,NODE_1,-40,27.80,56.00,1094,466.00,0.00,0.00
2025-06-08 20:22:59,NODE_1,-40,27.90,55.00,1086,451.00,0.00,0.00
2025-06-08 20:23:09,NODE_1,-40,26.70,56.00,1093,455.00,0.00,0.00
2025-06-08 20:35:02,NODE_1,-40,27.20,56.00,1124,644.00,0.00,0.00
2025-06-08 20:35:12,NODE_1,-40,27.30,56.00,1131,627.00,0.00,0.00
2025-06-08 20:58:48,NODE_1,-40,27.30,56.00,1119,599.00,0.00,0.00
2025-06-08 20:59:11,NODE_1,-40,27.10,57.00,1127,589.00,0.00,0.00
2025-06-08 20:59:22,NODE_1,-40,27.00,56.00,1127,586.00,0.00,0.00
2025-06-08 20:59:32,NODE_1,-40,27.00,56.00,1117,583.00,0.00,0.00
2025-06-08 20:59:42,NODE_1,-40,27.30,56.00,1120,586.00,0.00,0.00
2025-06-08 20:59:52,NODE_1,-40,27.20,57.00,1116,591.00,0.00,0.00
