timestamp,nodeId,rssi,temp,hum,light,co2ppm,soilMoisture,voltage,state
2025-06-09 20:00:06,NODE_1,-64,26.80,62.00,267,601.00,0.00,7.27,1
2025-06-09 20:00:17,NODE_1,-64,26.30,62.00,263,613.00,0.00,7.29,1
2025-06-09 20:00:27,NODE_1,-63,26.10,62.00,269,618.00,0.00,7.29,1
2025-06-09 20:00:37,NODE_1,-63,26.90,62.00,256,605.00,0.00,7.27,1
2025-06-09 20:00:47,NODE_1,-63,26.80,62.00,266,600.00,0.00,7.26,1
2025-06-09 20:00:57,NODE_1,-60,26.20,62.00,263,615.00,0.00,7.28,1
2025-06-09 20:01:07,NODE_1,-63,26.30,62.00,259,607.00,0.00,7.28,1
2025-06-09 20:01:17,NODE_1,-63,26.80,62.00,260,594.00,0.00,7.26,1
2025-06-09 20:01:27,NODE_1,-61,26.60,62.00,253,597.00,0.00,7.28,1
2025-06-09 20:01:37,NODE_1,-63,26.10,62.00,269,612.00,0.00,7.30,1
2025-06-09 20:01:47,NODE_1,-60,26.70,62.00,259,615.00,0.00,7.29,1
2025-06-09 20:01:58,NODE_1,-63,26.00,62.00,259,618.00,0.00,7.27,1
2025-06-09 20:02:08,NODE_1,-63,26.00,62.00,265,635.00,0.00,7.29,1
2025-06-09 20:02:18,NODE_1,-59,26.90,62.00,272,635.00,0.00,7.27,1
2025-06-09 20:02:28,NODE_1,-59,26.90,62.00,272,624.00,0.00,7.28,1
2025-06-09 20:02:38,NODE_1,-59,26.50,62.00,271,614.00,0.00,7.28,1
2025-06-09 20:02:48,NODE_1,-63,26.00,62.00,269,611.00,0.00,7.26,1
2025-06-09 20:02:58,NODE_1,-59,26.40,62.00,271,602.00,0.00,7.28,1
2025-06-09 20:03:08,NODE_1,-63,26.30,62.00,269,592.00,0.00,7.28,1
2025-06-09 20:03:18,NODE_1,-63,26.60,62.00,269,596.00,0.00,7.28,1
2025-06-09 20:03:28,NODE_1,-63,26.40,62.00,272,594.00,0.00,7.29,1
2025-06-09 20:03:38,NODE_1,-61,26.10,62.00,273,603.00,0.00,7.27,1
2025-06-09 20:03:48,NODE_1,-63,26.50,62.00,267,599.00,0.00,7.26,1
2025-06-09 20:03:58,NODE_1,-62,26.80,62.00,272,592.00,0.00,7.27,1
2025-06-09 20:04:09,NODE_1,-61,26.90,62.00,267,592.00,0.00,7.29,1
2025-06-09 20:04:19,NODE_1,-62,26.90,62.00,262,589.00,0.00,7.29,1
