2025-06-08 23:60:34,NODE_1,-40,27.40,53.00,1135,452.00,0.00,0.00
2025-06-08 23:60:44,NODE_1,-40,27.50,53.00,1127,439.00,0.00,0.00
2025-06-08 23:60:54,NODE_1,-40,27.80,52.00,1133,433.00,0.00,0.00
2025-06-08 23:61:04,NODE_1,-40,27.00,53.00,1113,432.00,0.00,0.00
2025-06-08 23:61:14,NODE_1,-40,27.50,52.00,1125,447.00,0.00,0.00
2025-06-08 23:61:24,NODE_1,-40,27.40,52.00,1133,448.00,0.00,0.00
2025-06-08 23:61:44,NODE_1,-40,27.60,52.00,1040,444.00,0.00,0.00
2025-06-08 23:61:54,NODE_1,-40,27.60,52.00,1057,432.00,0.00,0.00
2025-06-08 23:62:04,NODE_1,-40,27.90,53.00,1056,451.00,0.00,0.00
2025-06-08 23:62:14,NODE_1,-40,27.70,53.00,1015,419.00,0.00,0.00
2025-06-08 23:62:24,NODE_1,-40,27.20,52.00,1022,427.00,0.00,0.00
2025-06-08 23:62:34,NODE_1,-40,27.70,52.00,1014,414.00,0.00,0.00
2025-06-08 23:62:44,NODE_1,-40,27.50,52.00,1019,431.00,0.00,0.00
2025-06-08 23:62:55,NODE_1,-40,27.10,52.00,1009,442.00,0.00,0.00
2025-06-08 23:63:05,NODE_1,-40,27.00,52.00,1022,435.00,0.00,0.00
2025-06-08 23:63:15,NODE_1,-40,27.70,52.00,1113,443.00,0.00,0.00
2025-06-08 23:63:25,NODE_1,-40,27.40,52.00,1116,443.00,0.00,0.00
2025-06-08 23:63:35,NODE_1,-40,27.70,52.00,1110,439.00,0.00,0.00
2025-06-08 23:63:45,NODE_1,-40,27.10,52.00,1104,441.00,0.00,0.00
2025-06-08 23:63:55,NODE_1,-40,27.10,52.00,990,414.00,0.00,0.00
2025-06-08 23:00:05,NODE_1,-40,27.50,52.00,984,417.00,0.00,0.00
2025-06-08 23:00:15,NODE_1,-40,27.40,52.00,1089,430.00,0.00,0.00
