timestamp,nodeId,rssi,temp,hum,light,co2ppm,soilMoisture,voltage
2025-06-07 13:43:50,NODE_1,-40,26.50,48.00,662,422.00,0.00,6.77
2025-06-07 13:44:00,NODE_1,-40,26.80,48.00,562,423.00,0.00,6.89
2025-06-07 13:44:10,NODE_1,-40,26.60,48.00,624,427.00,0.00,6.82
2025-06-07 13:44:20,NODE_1,-40,26.40,58.00,599,1154.00,0.00,6.91
2025-06-07 13:44:30,NODE_1,-40,26.50,59.00,598,778.00,0.00,6.67
2025-06-07 13:44:40,NODE_1,-40,27.60,55.00,562,655.00,0.00,6.64
2025-06-07 13:44:50,NODE_1,-40,27.90,63.00,637,849.00,0.00,6.70
2025-06-07 13:45:00,NODE_1,-40,27.20,59.00,586,3373.00,0.00,6.84
2025-06-07 13:45:10,NODE_1,-40,27.90,62.00,558,1183.00,0.00,6.92
2025-06-07 13:45:20,NODE_1,-40,27.60,57.00,602,802.00,0.00,6.74
2025-06-07 13:45:30,NODE_1,-40,27.60,54.00,614,701.00,0.00,6.67
2025-06-07 13:45:40,NODE_1,-40,27.50,52.00,601,636.00,0.00,6.90
2025-06-07 13:45:50,NODE_1,-40,27.90,51.00,635,564.00,0.00,6.65
2025-06-07 13:46:01,NODE_1,-40,27.40,50.00,591,546.00,0.00,6.66
2025-06-07 13:46:11,NODE_1,-40,27.10,50.00,543,526.00,0.00,6.90
2025-06-07 13:46:21,NODE_1,-40,27.20,49.00,619,506.00,0.00,6.71
2025-06-07 13:46:31,NODE_1,-40,27.50,49.00,614,505.00,0.00,6.90
2025-06-07 13:46:41,NODE_1,-40,27.90,49.00,592,491.00,0.00,6.74
2025-06-07 13:46:51,NODE_1,-40,27.80,49.00,541,489.00,0.00,6.79
2025-06-07 13:47:01,NODE_1,-40,27.90,49.00,543,484.00,0.00,6.61
2025-06-07 13:47:11,NODE_1,-40,27.50,49.00,539,473.00,0.00,6.79
2025-06-07 13:47:21,NODE_1,-40,27.40,49.00,607,475.00,0.00,6.60
2025-06-07 13:47:31,NODE_1,-40,27.70,49.00,610,464.00,0.00,6.79
2025-06-07 13:47:41,NODE_1,-40,27.10,49.00,611,462.00,0.00,6.79
2025-06-07 13:47:51,NODE_1,-40,27.60,49.00,597,457.00,0.00,6.65
